"","28118__47678","39491__329854","1681__562_751585","626929__820_29361","562__751585","1624__818_291644","820__29361","338188__817_357276","665951__1343_658089","487173__28116_46503","156456__905_1584","29348__292800","1547__457421","905__1584","626933__649756","1686__376805","52226__39496_487174","411489__28117_246787","1318__1304_301301","40519__46228","1343__658089","105841__39490_371601","818__291644","469610__33038_658082","658085__1351_469592","84112__28026_158847","28116__46503","658086__328812_387661","817__357276","823__437897","214856__573_29466","39490__371601","546__908612","1304__301301","39496__487174","564__736_1352","584__1604_147207","71452__102684_626932","1579__100886_469593","35833__36834_45851","1351__469592","1308__491921","28117__246787","1328__1623_39485","328812__387661","33038__658082","1226323__46506_328813","674529__1735_28111","1596__469588_665956","573__29466","1598__1685_328814","358743__548_40520","28026__158847","736__1352","1604__147207","102684__626932","1211813__410072_658081","1623__39485","742723__39492_204516","46506__328813","36834__45851","100886__469593","571__33039_165179","2173__28126","1099853__216816_387090","1735__28111","548__40520","1203555__853_74426","454154__40545_208479","469588__665956","1685__328814","410072__658081","469596__729_88431","100884__1680_310298","39492__204516","33039__165179","1605__239935_310297","39486__360807_457412","216816__387090","853__74426","457394__821_40518","40545__208479","582__166486_218538","261299__39488_363265","239935__310297","360807__457412","729__88431","1680__310298","821__40518","166486__218538","39488__363265"
"SRR413665",0,0,-2.43936195205787,-2.75267877615013,4.22509883901463,0,4.76777949720855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24496266240627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.88838939238276,0,0,0,0,0,-3.1473636873243,0,0,0,0,0,0,0,0,0,0,0,0,5.45139381634302,0,0,0,0,0,0,0,-3.01728717611811,0,0,0,0,0,0,0,0,0,-3.25703392953378,0,5.22609469006259,-6.29191812638891,0,-2.36995290739824,0,0,5.64134824792821,0,0,-0.184010998480337,4.10487884715933,0
"SRR413666",0,5.21292825040866,-2.93521138289873,-2.5393901046825,5.08393524613511,0,4.39835268154774,-5.55521870774152,0,0,0,0,0,0,0,0,0,-2.4985734703106,0,0,0,0,0,0,0,0,0,0,-1.07192892469625,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32765619702166,0,0,0,-3.0934702175105,0,0,0,0,0,0,0,0,0,0,0,0,5.35804758842933,0,0,0,0,0,0,0,-3.1877491786571,0,0,0,0,0,0,0,0,0,-2.88603567628851,0,5.52134353922005,0,0,0,0,0,4.99876042378811,0,0,0,0,0
"SRR413667",0,0,-2.63813751085099,-2.16265822551948,4.5693882061472,0,3.7458339260065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90433746749794,0,0,0,0,-2.03295321007462,0,0,0,0,0,0,0,-3.32202470160521,0,0,0,0,0,5.03046005603236,0,0,0,3.52117824925949,0,0,0,-5.75391556717907,0,0,0,0,0,0,0,0,0,-3.44304374289225,0,0,0,0,-2.84156976495658,0,0,0,0,-2.27593966411767,0,5.96352669537149,-2.99532435750907,0,0,0,0,-3.94204313321306,4.92174320615634,0,5.18805397235432,0,0
"SRR413668",0,4.5823641182957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07016175288424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93474959493175,0,0,0,0,0,0,0,0,0,0,0,0,3.3510845983451,0,0,-3.75766734123463,0,0,0,0,-2.43342581225452,-2.08448371571486,0,0,0,0,0,0,-6.50847075296064,0,0,0,4.2148171432744,-2.23963320750055,3.6104317031681,0,-3.1051818800648,0,0,0,0,3.8791585057094,0,-5.37833278301448
"SRR413669",-3.65590290910507,0,-0.023170777892888,0,6.53749386109927,0,0,0,0,5.55887419246453,0,0,0,0,0,0,0,-2.09755947512489,0,0,0,0,0,0,0,0,0,0,0,0,-2.28191102235209,0,0,0,0,0,0,0,0,0,0,0,3.63307958281381,0,0,0,0,0,0,3.95238582906526,-1.94271258999175,0,0,0,0,0,0,0,0,0,0,0,0,3.80328805715955,0,0,0,0,0,0,-3.36487691036944,0,0,-2.06999050958975,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58532873379483,0,0,0
"SRR413670",0,0,-3.39575256004128,0,5.88161596392359,-3.20940063997931,0,-3.52059237706125,0,0,0,0,0,0,0,0,0,0,-1.64726114611619,0,0,-1.71676754756392,5.55884497028823,0,0,0,0,0,6.09784486980978,0,-3.14325835000409,-2.97352861716613,1.54703864602882,2.85313999840739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44428316352221,0,0,0,0,0,0,0,0,0,0,0,0,2.9722992427279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60057109740526,0,0,0,0,0,0,0,0
"SRR413671",0,5.00536140496962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55693570706321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.42874255632053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.40455193700578,0,0,0,0,-2.72346555493803,0,0,0,0,0,0,0,-5.89685693190105,0,0,0,4.71718071381643,-2.39739012145105,0,0,-3.10653844175966,0,0,0,0,4.15240149591693,0,-5.38068241679359
"SRR413672",0,4.62990985190126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06949502916444,0,0,0,0,0,0,0,0,0,0,0,0,-2.41547903383219,0,0,0,0,0,0,0,0,0,0,0,4.36129917341362,0,0,0,-2.19906475918672,0,0,4.18373241121474,0,0,0,0,0,0,0,0,0,3.80889189204561,0,0,-3.52082943342027,0,0,0,0,-2.81566883018717,0,0,0,0,0,0,0,-6.09825546346785,0,0,0,4.8768814711722,0,0,-2.29385555130991,-3.31680701621133,0,0,0,0,0,3.97307436009268,-5.74487827097895
"SRR413673",0,0,0,-2.53788478989515,0,0,4.39574539985466,0,0,0,0,0,0,0,0,0,0,-2.96720783420134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11239366885037,5.13935472545313,0,0,0,-3.00726679438947,0,0,0,0,0,0,0,0,0,0,0,0,5.20873887979736,0,0,-5.76318289704857,0,-2.7325779386257,0,0,-2.96660122705071,0,0,0,0,0,0,0,-1.63128007457977,0,-2.7254554826024,-4.73296382534153,5.138304051048,0,0,0,0,0,4.72062736963452,0,0,0,0,0
"SRR413674",-4.674082699438,0,0,0,0,-2.82230255238738,0,0,0,0,0,0,0,0,0,0,0,-2.43239473429903,0,0,0,0,4.88837141506626,-2.57943974630407,0,0,0,0,0,-4.30726557680189,0,0,0,0,0,0,0,0,0,0,0,-4.33112865660697,-4.21303126386892,0,0,4.46772069566122,-2.71418582497831,0,0,0,0,0,0,0,0,0,0,0,0,4.70110775004569,0,0,-2.71142444147335,0,0,0,0,0,0,0,0,0,0,0,0,4.69632489351591,0,0,0,0,-2.86587337326488,0,0,0,0,0,0,0,4.96383829055358,0,0
"SRR413675",0,0,0,-2.55937396472144,0,-6.03707758642459,-4.43296574246652,2.57343429014469,0,0,0,0,0,0,0,0,0,-2.87213766007488,0,0,0,0,0.154252371997688,0,0,0,0,0,5.28963679872959,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97468835358167,-2.28410169555113,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95618018634877,0,0,0,0,0,0,0,0,0,-3.00170627297106,0,0,0,0,0,0,0,0,0,-2.82908214740048,0,5.19910777418408,0,0,0,0,0,4.90011401808369,0,0,0,0,0
"SRR413676",-4.93730097185341,0,-2.52830602336158,-2.62578055070895,4.37915448954469,0,4.54798532335409,0,0,0,0,0,0,0,0,0,0,2.69906024629791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4198316189936,-2.73510135688538,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.73733451397606,0,0,0,0,-2.71441204865981,0,0,0,0,-2.74498452558022,0,0,0,0,0,0,0,4.70149958095592,-3.2731405416001,0,0,4.75445266429529,0,0,0,0,5.66924571836488,0,0,0,0,0,0
"SRR413677",-4.15861091502556,4.88474339690239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.95464368737472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11759298479567,-2.81592585455512,0,0,-2.97760923607083,0,0,0,0,0,0,0,0,0,0,-4.87732665043628,0,5.15737048196103,0,0,0,0,-3.20733606152884,0,0,0,0,0,0,0,-2.40691850027498,0,0,0,-3.00054546826696,0,-5.55526901551582,0,-2.48874693053475,0,0,0,-5.19709720145893,0,4.16890513215376,0,4.31063613086729,0,0
"SRR413678",0,0,-5.31879041793665,0,0.173356358979871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.88497528218446,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.99692376732384,-2.91383700968591,0,0,0,-2.59109071064149,0,0,0,0,-3.00343329911737,0,0,0,0,0,0,5.04691374575057,-4.4879007578508,0,-2.70101378185404,0,5.20209907121549,0,0,0,0,0,4.67829310211497,0,0,0,0,0
"SRR413679",-4.23652347025679,5.26175732871443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.70286493927404,0,0,0,0,0,0,0,0,0,0,0,4.79090675549742,0,0,0,0,0,0,0,0,0,0,0,0,4.68149940081921,0,0,0,-2.6662881727552,0,0,0,0,0,0,0,0,0,0,0,-2.95774653438154,-4.61814658283199,0,0,-2.90669252191924,0,0,0,0,-2.54364318897024,0,0,0,0,0,0,-5.12296727345959,-5.03453912994464,-3.1023985505486,0,0,4.40571923962298,0,0,0,0,5.37351191487821,0,0,0,0,0,0
"SRR413680",-4.83000247642572,5.10259155110192,0,-2.75352086726256,0,0,4.76923804179987,0,0,0,0,0,0,0,0,0,0,-2.67659245370789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63599412097751,0,0,0,-2.73497605854392,0,0,0,0,0,0,0,0,0,0,0,-3.2435929830786,4.73711749088254,0,0,0,0,0,0,0,-2.80540587703925,0,0,0,0,0,0,-5.61806784576603,0,-2.83599930803803,-2.59673088549465,0,4.85910551488431,0,0,0,0,-4.91209489175205,4.49766982726005,0,0,0,0,0
"SRR413681",-4.64684116957325,-5.3840447181462,-2.62408497908567,0,4.5450485071547,0,0,0,0,0,0,0,0,0,0,0,0,-5.16432018076364,0,0,0,0,0,0,0,-2.53916397367476,0,0,0,0,0,0,0,0,0,0,-2.61748831172573,0,0,0,0,0,0.516083460999442,0,0,0,0,0,0,0,0,0,4.39796101115317,0,4.53362274412664,0,0,0,0,0,0,0,0,4.74553506834231,0,0,0,0,0,0,0,0,0,0,0,0,-2.83992382293833,0,0,0,0,0,0,0,4.91889235095443,0,0,0,0,0,0
"SRR413682",0,4.19181808193454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.65207320009037,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1866043941376,0,0,0,0,0,0,0,-2.43572982016733,0,0,0,0,-4.59352552794829,0,0,0,0,0,-2.40469400112623,0,-5.51936071426857,0,-2.50395017071009,0,0,4.21880780204042,0,-3.18916548827459,0,0,0,0,0,0,4.16505218660673,-4.33696891529064,0,0,0,5.5237966594368,-5.06900687289603,0,0,0,0,0,0,0,0.357904684936524,0,0
"SRR413683",0,-4.61490184554801,0,-2.7209514177905,0,0,4.71282610053972,0,0,-2.48732626502151,0,0,0,0,0,0,-2.51904753638611,0,0,0,0,0,0,0,0,0,4.30817546601779,0,0,0,0,0,0,0,-4.36311831970196,0,0,0,0,0,0,0,0,0,0,0,-3.05683858744547,0,0,0,0,0,0,0,0,0,0,0,-6.19357962425792,5.29459974399263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02528077473806,0,-2.70718534040076,0,0,0,-2.72848007792706,0,0,0,4.68898255507976,0,0,0,4.72586612240916,0,0
"SRR413684",0,0,-3.15369224815881,-2.62476749825631,5.46235520524718,0,4.54623066503538,0,0,-2.94490671069587,0,0,0,0,0,0,0,-2.10456911139291,0,0,0,0,0,0,0,0,-5.10072804647579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6452206289726,0,0,0,1.75758060336841,0,0,0,0,0,0,0,0,0,0,0,0,-4.48334219235078,0,0,-2.08112428909086,0,0,0,0,0,0,0,0,0,0,0,0,3.60461300557103,0,0,0,0,-2.3534987194123,0,0,0,0,0,0,0,-4.07637935757039,0,0
"SRR413685",-5.40177816811501,0,-3.51677835483786,-2.56003113509648,6.09123878953766,-2.82676949320912,-4.43410399494533,0,0,-2.77066619804708,0,0,0,0,0,0,0,-2.52067741346342,0,0,0,0,4.89610838352393,-2.93900588459402,0,0,4.79893462583123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.36594134960994,0,0,5.09050751586076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69214404003659,0,0,0,0,0,0,0,0,0,0,0,0,-4.66293025863712,0,0,0,0,0,0,0,0,0
"SRR413686",-4.31191826538702,0,0,-2.399839295863,0,0,4.15664359043503,0,0,0,0,0,0,0,0,0,0,-2.45732047754675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.25620391759039,0,0,0,-3.19010020678363,0,0,0,0,0,0,0,0,0,0,0,-3.35875282701338,-5.52541563938523,0,0,0,0,0,0,0,-2.83250908307346,0,0,0,0,0,0,5.81753054645277,0,-5.50959119545624,0,0,4.90604964478357,-2.69955260606282,0,0,0,0.541410955585184,0,0,0,-4.67576227140577,0,0
"SRR413687",-6.08486329661743,0,0,-2.55406611871111,0,-2.60226314913287,-4.42377228349789,0,0,-2.85487009953492,0,0,0,0,0,0,0,0,0,0,0,0,4.50725198896232,-2.46619800667502,0,0,-4.9447800614037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27158024908622,-2.3341458039681,0,0,0,0,0,0,0,0,0,0,0,-2.80494536810656,4.04285912474645,0,0,0,0,0,0,0,0,-2.47638611313911,0,0,0,0,0,-4.85830789001555,0,0,0,0,0,0,-4.28922656711495,0,0,0,0,0,0,0,0,0
"SRR413688",0,0,0,0,0,0,0,-2.30982982140373,0,-1.88707592320708,0,0,0,0,0,0,0,0,-1.95587807281028,0,0,0,0,0,0,-4.87387355600248,-3.26851137673461,0,4.00074260750901,0,0,0,0,3.3876801955173,0,0,0,0,3.60513622577699,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93413711091207,0,0,0,0,0,0,0,0,0,-3.60406039283905,0,-2.01384056403353,0,0,0,0,0,0,0,0,0,0,-6.24241571394388,0,0,3.48807417524924,0,0,0,0,0,0,0,0,0,0,0,0
"SRR413689",0,0,4.8895477831127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.33768528260747,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.78104048915103,0,0,0,0,0,0,-2.4280473556238,0,0,-3.09849259456091,0,0,0,0,0,-3.55058316489597,0,0,-2.5633165249754,-2.48678389135476,4.20550138312367,5.36674660065541,0,0,0,0,-4.43979445713829,4.30723604727029,0,6.14979043809852,0,0,0
"SRR413690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30464672477416,-2.68101128907665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.99176522080605,0,0,0,0,0,0,0,4.64364776834649,-2.63893791631075,0,0,0,-3.11066143032173,-2.35646158907265,0,0,0,0,0,0,0,0,-4.57077454907016,0,0,0,0,0,0,-2.34596198077021,-5.38782364246211,0,0,0,-4.08151119835832,0,0,0,0,0,0,0,0,4.06332534331892,0,-2.82947757086283,0,0,0,0,0,0,0,-4.90079891161099,0,0
"SRR413691",0,0,0,0,0,0,0,-2.81953246232581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67585905756837,0,0,-4.88357347833808,0,0,0,0,0,0,0,0,0,0,0,0,-4.81533884288141,0,-2.536006327146,0,0,-3.13208312014226,0,0,0,0,0,4.63472384160178,0,0,0,0,-4.39249180693301,0,5.42492709761526,0,0,0,0,0,0,0,-2.90144426825102,0,0,0,0,0,0,0,0,0,-3.10279463956694,0,5.02544888794028,-2.70794148465936,0,-2.60977328990854,0,0,5.3741979611823,0,0,4.6902922353535,4.52025993435776,0
"SRR413692",-4.40493737707031,0,0,0,0,0,0,0,0,-2.62235073839489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5420447141657,0,0,5.10022953306471,-2.63208143213511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.90128061589644,0,0,4.55889877011667,0,0,0,0,0,0,0,0,0,5.02516543374736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.39572496378452,0,0,0,-2.959509250029,0,-2.97306815266847,0,-5.88156816580478,0,0,0,5.12602038652029,-5.14950509478673,0
"SRR413693",0,5.33652063978211,-2.62825150451538,0,4.55226514088997,0,0,0,0,0,0,0,0,0,0,0,0,2.40371530323167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92951843667341,-2.81680296048379,0,0,-2.8330180351303,0,0,0,0,0,0,0,0,0,0,-4.87884584246835,-5.7466189788524,4.90693117560462,0,0,0,0,0,0,0,-2.86139216026906,0,0,0,0,0,0,0.561195108953784,0,0,0,0,4.95607660196527,0,0,0,0,0,0,0,0,0,0,0
"SRR413694",-4.21552911337566,0,-2.9175620361334,0,5.05336568081715,0,0,-5.79784553206756,0,-2.73294582484751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73360102296912,0,-0.708408081288848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1534869393218,0,0,0,-2.9830561418559,0,0,0,0,0,0,0,0,0,-5.46199959991023,0,0,0,0,0,0,0,-5.16680479952481,0,-2.61577755585957,0,0,0,0,0,0,0,0,0,-2.96228877021943,0,4.53065962804711,0,0,0,0,0,5.13083465671079,0,0,0,0,0
"SRR413695",0,0,0,0,0,-2.46008734452664,0,0,0,0,0,0,0,0,0,0,0,-2.70453942009192,0,0,0,0,-4.26099627177733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68439968667206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.31805141045897,0,0,0,-5.94025820078231,0,0,0,0,0,0,0,0,0,0,-2.88173265742872,-5.74703362504051,-1.38340000518105,-2.89210717547347,-2.34797104922974,0,0,0,0,0,0,-5.00927656885457,4.06680515196671,0,-4.99130737649701,0,0,0
"SRR413696",0,0,0,0,0,0,0,0,0,-2.52902407975099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.38039819969385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.79755232162504,0,0,0,0,0,0,0,0,0,0,0,0,0.979396097520294,0,0,0,0,-2.4933152140389,0,0,-2.94168428790861,0,0,0,0,0,0,0,0,-3.27811976793426,0,4.31854862999985,5.09514664648479,-2.43949916550398,0,-2.54951160992437,0,-5.67786999135804,0,0,0,-4.22533649967478,4.41588364287574,0
"SRR413697",-5.45479140895012,-4.4711659240373,-2.86854793685419,0,4.96847077057834,0,0,5.02366391753412,0,-2.90650453539718,0,0,0,0,0,0,0,-2.71243527664962,0,0,0,0,0,0,0,0,-5.03421352773729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69807571139929,0,0,0,-3.19616425942685,-2.37213930183465,0,0,0,0,0,0,0,0,0,0,0,5.53591888666305,0,0,0,0,0,-4.10866579340857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.12689731942914,0,0,0,0,0,0,0,5.41594502730221,0,0
"SRR413698",0,0,-2.69218957167759,0,4.66300912175268,-3.31616103739092,0,-2.63805316628567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74375940284138,0,0,0,0,0,-4.56924211707472,0,-2.5472843812639,0,0,0,0,0,0,0,0,0,0,0,0,-2.50372260869389,0,0,0,0,0,4.41202596967573,0,0,0,0,0,0,0,-4.33657476631671,0,0,0,0,-2.6565634468513,0,0,0,0,-2.70289004453047,0,0,0,0,0,0,0,4.60130286347675,0,-2.97900385352991,0,4.68154288439888,-3.27488606461125,0,0,0,0,5.15978603025728,0,0,-5.67226905290597,0,0
"SRR413699",-4.80704838360945,0,-3.05966651401948,-2.8217381524431,-5.29949785649889,-2.99338848103748,4.88739384568698,0,0,0,0,0,0,0,0,0,0,-2.53073462513992,-2.75093952670395,0,0,0,5.18470093594834,0,0,0,0,0,0,0,0,0,0,-4.76476702880072,0,0,0,0,0,0,0,0,-4.38336095121613,0,0,0,-2.81560661231361,0,0,0,0,0,0,0,0,0,0,0,0,4.87677370665406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.99024456537461,0,0,0,0,0,0,0,0.502790049417258,0,0
"SRR413700",0,0,0,5.45721634271047,0,0,0,0,0,-2.44987403926142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24330630814477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40696341968067,0,0,0,0,0,-2.87698956957011,0,0,0,0,-2.64442578861382,0,0,0,4.16898293484664,0,-3.21205152607276,0,-4.98309210734114,0,-3.20097024719267,0,4.58027982272454,-6.16786506735239,0,0,0,0,5.54424310165401,0,-5.56343643968717,-0.531671670702615,0,0
"SRR413701",0,0,0,-2.60615800145217,0,0,4.51399807106733,-2.75239645725916,0,-5.27959876565686,0,0,0,0,0,0,0,-5.59178448128257,0,0,0,0,0,0,0,-2.73601903821912,0.0327927781841207,0,-4.76729050654545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908395969820877,-2.50894220358987,0,0,0,0,0,0,0,0,4.73892398467126,0,0,0,0,-4.34561536987147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13048613758723,0,0,0,0,0,0,0,-5.42216104269114,0,0
"SRR413702",0,0,-2.89823907953919,0,5.01989733824353,-2.51890704160367,0,0,0,-2.6276955345362,0,0,0,0,0,0,0,-2.91858656855018,0,0,0,0,4.36287497560056,0,0,0,-4.55130217263856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05514022301702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8093512745771,0,0,0,-3.13992114414977,0,0,0,0,0,0,0,0,0,0,0,-4.86593914387593,-5.4385029534272,0,-2.75124812886371,0,0,-2.75488244028864,0,0,0,0,4.76530154342075,0,0,4.77159635545925,0,0
"SRR413703",0,5.63245653852975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18849569333493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60632553491381,0,0,0,0,0,0,0,0,0,-2.52518968282146,0,0,4.51428824753485,0,0,-2.63045185552512,0,0,0,0,-3.09862276210998,0,0,0,4.3737568293955,0,0,0,4.55607626063334,-3.26564029808873,0,0,5.36697205746389,-2.7174344818275,0,0,0,-5.65625491553406,0,0,0,4.70673458876483,0,0
"SRR413704",0,0,0,-2.05411593965438,0,-2.35469233959268,-3.55783317211846,-6.33990723325099,0,-1.96879394888825,0,0,0,0,0,0,0,0,0,0,0,-2.2005654890932,4.07844676836776,-2.51486457388366,0,0,3.41005114910862,0,-0.986564950764417,0,0,-3.81149123249207,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35587321612155,-2.95529130989735,0,0,0,0,0,0,0,0,0,0,0,0,5.11871469990899,0,0,0,0,0,0,0,0,-3.30845762056936,0,0,0,0,0,0,0,0,0,0,0,0,-5.73041669351456,0,0,0,0,0,0,0,0,0
"SRR413705",0,0,0,0,0,5.41690556743534,0,-2.64072117452341,0,0,0,0,0,0,0,0,0,0,-2.43210894392118,-3.88679459152488,0,0,0,0,0,-2.95683064330739,0,0,-4.57386324289751,0,0,0,0,4.21253626041417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12138090358498,0,0,0,0,0,0,0,0,0,0,0,-3.22120225475604,0,0,-2.7129654751445,0,0,0,0,-2.81820721692288,-2.9795319835692,0,0,0,0,5.57928596669288,4.69899404213051,0,0,0,0,0,0,4.88127808596772,5.16070077831833,0,0,0
"SRR413706",0,0,-3.4323392863524,0,5.94498603277705,0,0,0,0,-3.21001242552983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.82795086709107,5.55990461394507,0,0,4.25508949004042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.56900251482321,0,4.89815458311019,0,0,0,0,0,0,0,0,0,0,0,-3.03490090088339,0,0,0,0,0,4.44964288044603,0,0,0,0,0,0,0,5.25660255626658,0,-5.08732253344705,0,-2.33437700787656,0,0,0,0,0,-0.111269395275806,-4.04325958166282,0
"SRR413707",-4.71520441669427,0,0,0,0,0,0,-3.2512826978368,0,0,0,0,0,0,0,0,0,0,-2.47685076579003,0,0,0,0,0,0,0,0,0,-5.63138682242295,0,-2.68879864307672,0,0,4.29003136911422,0,0,0,0,0,0,0,0,0,0,0,0,-3.03664483439666,0,0,-4.65713586113114,0,0,0,0,0,0,0,0,0,5.2596231377166,0,0,0,0,0,0,0,-3.07415032350839,0,0,0,0,-2.50568744637605,0,0,0,0,-3.10372049047469,0,5.32458455042083,0,0,-2.51448241208686,0,0,5.37580158199476,4.33997796501084,0,0,4.35521129247279,0
"SRR413708",0,5.4105273867398,-2.5372600140336,0,4.39466325631911,0,0,-5.36107905584579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181346823620332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03922665328357,0,0,0,0,0,0,0,0,0,0,0,0,5.26409497920467,0,0,0,0,0,0,0,-2.52939543460512,0,0,0,0,0,-6.21833197280579,0,0,0,0,0,4.38104140516882,-2.72227027756022,0,0,0,0,0,0,-0.646652277720406,4.71511043266893,0,0
"SRR413709",-5.41412146742668,4.28750034672966,0,0,0,0,0,0,0,-2.53608188367405,0,0,0,0,0,0,0,-2.47884175372791,0,0,0,0,0,0,-2.64163225438099,0,-4.39262267467844,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57544127950059,0,4.29347986137987,0,0,0,-2.58950963727062,0,0,0,0,0,0,0,0,0,0,0,0,4.48516225844197,0,0,-3.10917934836194,0,-2.92372704606217,0,0,-2.6392460994968,0,0,0,0,0,0,0,5.38525660120677,0,0,5.06404379124295,4.57130833800645,0,0,0,0,0,0,0,0,0,0,0
"SRR413710",0,0,-2.27938751931713,-2.6321799554546,3.94801499359566,0,4.55906941751175,0,0,-2.48427707635297,0,0,0,0,0,0,-2.4648569592636,-6.07908265705681,0,0,0,0,0,0,0,0,-4.30289411632201,0,0,0,0,0,0,0,-4.26925748683429,0,0,-2.26534699735275,0,0,0,0,0.255243640350399,0,0,0,-3.23765009918072,0,0,0,0,0,0,0,0,-3.92369609618857,0,0,0,5.60777446891142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42151826023272,0,0,0,0,0,0,0,4.19419265817886,0,0
